DATE,DEXUSAL
1971-01-04,0.89871483778197178035
1971-01-05,0.89831117499101688825
1971-01-06,0.89766606822262118492
1971-01-07,0.89782725803555395942
1971-01-08,0.89895720963682128731
1971-01-11,0.89670014347202295552
1971-01-12,0.89637863033345285048
1971-01-13,0.89565606806986117331
1971-01-14,0.89373491822325498257
1971-01-15,0.89429440171704525130
1971-01-18,0.89453439484748188568
1971-01-19,0.89341552756186902528
1971-01-20,0.89341552756186902528
1971-01-21,0.89301661010894802643
1971-01-22,0.89253837915030346305
1971-01-25,0.89094796863863150392
1971-01-26,0.89047195013357079252
1971-01-27,0.89047195013357079252
1971-01-28,0.89015488695032935731
1971-01-29,0.88999644001423994304
1971-02-01,0.88960056934436438039
1971-02-02,0.88967971530249110320
1971-02-03,0.88960056934436438039
1971-02-04,0.89023413157660464702
1971-02-05,0.89094796863863150392
1971-02-08,0.88967971530249110320
1971-02-09,0.89078923926598966684
1971-02-10,0.89055125122450797043
1971-02-11,0.89055125122450797043
1971-02-12,.
1971-02-15,.
1971-02-16,0.88928412627834593153
1971-02-17,0.88928412627834593153
1971-02-18,0.88936321593738882960
1971-02-19,0.88936321593738882960
1971-02-22,0.88928412627834593153
1971-02-23,0.88928412627834593153
1971-02-24,0.88928412627834593153
1971-02-25,0.88983804947499555081
1971-02-26,0.89047195013357079252
1971-03-01,0.89039266316445552489
1971-03-02,0.88960056934436438039
1971-03-03,0.88928412627834593153
1971-03-04,0.88975887534478156420
1971-03-05,0.88960056934436438039
1971-03-08,0.88928412627834593153
1971-03-09,0.88936321593738882960
1971-03-10,0.88928412627834593153
1971-03-11,0.88944231966556968781
1971-03-12,0.88928412627834593153
1971-03-15,0.88928412627834593153
1971-03-16,0.88960056934436438039
1971-03-17,0.88920505068468788903
1971-03-18,0.88936321593738882960
1971-03-19,0.88936321593738882960
1971-03-22,0.88928412627834593153
1971-03-23,0.88928412627834593153
1971-03-24,0.88920505068468788903
1971-03-25,0.88960056934436438039
1971-03-26,0.88944231966556968781
1971-03-29,0.88920505068468788903
1971-03-30,0.88967971530249110320
1971-03-31,0.89015488695032935731
1971-04-01,0.89094796863863150392
1971-04-02,0.89182199233033086596
1971-04-05,0.89047195013357079252
1971-04-06,0.88944231966556968781
1971-04-07,0.89015488695032935731
1971-04-08,0.89023413157660464702
1971-04-09,0.89023413157660464702
1971-04-12,0.89015488695032935731
1971-04-13,0.89023413157660464702
1971-04-14,0.88975887534478156420
1971-04-15,0.88952143746664294610
1971-04-16,0.88952143746664294610
1971-04-19,0.88928412627834593153
1971-04-20,0.88928412627834593153
1971-04-21,0.88920505068468788903
1971-04-22,0.88952143746664294610
1971-04-23,0.88944231966556968781
1971-04-26,0.88944231966556968781
1971-04-27,0.88936321593738882960
1971-04-28,0.88920505068468788903
1971-04-29,0.88928412627834593153
1971-04-30,0.88928412627834593153
1971-05-03,0.88944231966556968781
1971-05-04,0.88952143746664294610
1971-05-05,0.88920505068468788903
1971-05-06,0.88952143746664294610
1971-05-07,0.88944231966556968781
1971-05-10,0.88999644001423994304
1971-05-11,0.89007565643079661771
1971-05-12,0.88967971530249110320
1971-05-13,0.88967971530249110320
1971-05-14,0.88952143746664294610
1971-05-17,0.88928412627834593153
1971-05-18,0.88936321593738882960
1971-05-19,0.88920505068468788903
1971-05-20,0.88928412627834593153
1971-05-21,0.88920505068468788903
1971-05-24,0.88920505068468788903
1971-05-25,0.88936321593738882960
1971-05-26,0.88920505068468788903
1971-05-27,0.88944231966556968781
1971-05-28,0.88983804947499555081
1971-05-31,.
1971-06-01,0.89039266316445552489
1971-06-02,0.89015488695032935731
1971-06-03,0.88944231966556968781
1971-06-04,0.88936321593738882960
1971-06-07,0.88928412627834593153
1971-06-08,0.88944231966556968781
1971-06-09,0.88920505068468788903
1971-06-10,0.88928412627834593153
1971-06-11,0.88920505068468788903
1971-06-14,0.88952143746664294610
1971-06-15,0.88952143746664294610
1971-06-16,0.88928412627834593153
1971-06-17,0.88944231966556968781
1971-06-18,0.88936321593738882960
1971-06-21,0.88936321593738882960
1971-06-22,0.88936321593738882960
1971-06-23,0.88920505068468788903
1971-06-24,0.88936321593738882960
1971-06-25,0.88936321593738882960
1971-06-28,0.88952143746664294610
1971-06-29,0.88936321593738882960
1971-06-30,0.88920505068468788903
1971-07-01,0.88944231966556968781
1971-07-02,0.88944231966556968781
1971-07-05,.
1971-07-06,0.88967971530249110320
1971-07-07,0.88952143746664294610
1971-07-08,0.88952143746664294610
1971-07-09,0.88960056934436438039
1971-07-12,0.88967971530249110320
1971-07-13,0.88975887534478156420
1971-07-14,0.88952143746664294610
1971-07-15,0.88952143746664294610
1971-07-16,0.88944231966556968781
1971-07-19,0.88967971530249110320
1971-07-20,0.88967971530249110320
1971-07-21,0.88936321593738882960
1971-07-22,0.88944231966556968781
1971-07-23,0.88944231966556968781
1971-07-26,0.88975887534478156420
1971-07-27,0.88983804947499555081
1971-07-28,0.88960056934436438039
1971-07-29,0.88960056934436438039
1971-07-30,0.88960056934436438039
1971-08-02,0.88991723769689418884
1971-08-03,0.89007565643079661771
1971-08-04,0.88928412627834593153
1971-08-05,0.88967971530249110320
1971-08-06,0.88960056934436438039
1971-08-09,0.88928412627834593153
1971-08-10,0.88952143746664294610
1971-08-11,0.88912598915266293234
1971-08-12,0.88920505068468788903
1971-08-13,0.88920505068468788903
1971-08-16,.
1971-08-17,.
1971-08-18,.
1971-08-19,.
1971-08-20,.
1971-08-23,0.88354833009365612299
1971-08-24,0.88004928275983455073
1971-08-25,0.87504375218760938047
1971-08-26,0.87017055342847198051
1971-08-27,0.87123192193761979439
1971-08-30,0.87176357771772295354
1971-08-31,0.87673154480098193933
1971-09-01,0.87650100797615917258
1971-09-02,0.87542677055064343868
